Qu1,Qu2,ID1,ID2,Distance,Type
"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",Should the Swiss Armed Forces expand their cooperation with NATO?,32257,32265,0.6179981943246085,Real-Symmetric
Should automatic facial recognition be banned in public spaces?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",32267,32280,0.6180395691003076,Real-Symmetric
"Should a third official gender be introduced alongside ""female"" and ""male""?",Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,32234,32271,0.618050852649336,Real-Symmetric
Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,Should the state guarantee a comprehensive public service offering also in rural regions?,32220,32250,0.618095309756557,Real-Symmetric
Should automatic facial recognition be banned in public spaces?,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,32267,32271,0.6181357137679201,Real-Symmetric
Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32224,32268,0.618233771710062,Real-Symmetric
Should married couples be taxed separately (individual taxation)? [BePart question],"Should the federal government spend more or less in the area of ""National defence""?",32237,32287,0.6182761911720777,Real-Symmetric
"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",Are you in favor of closer relations with the European Union (EU)?,32247,32269,0.618415961986833,Real-Symmetric
Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",32268,32280,0.6185994475647426,Real-Symmetric
Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,32239,32248,0.6186084084389195,Real-Symmetric
"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]","What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",32266,32274,0.6186179472913783,Real-Symmetric
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",32216,32285,0.6186206451219568,Real-Symmetric
Should married couples be taxed separately (individual taxation)? [BePart question],Should the state guarantee a comprehensive public service offering also in rural regions?,32237,32250,0.6186987807527438,Real-Symmetric
